time,station,erdmin,nied,neuschnee,t,tmin,substation
2019-07-13T00:00+00:00,66,4.5,0.0,-1.0,7.9,4.4,17301
2019-07-14T00:00+00:00,66,5.7,3.1,-1.0,10.2,5.4,17301
2019-07-15T00:00+00:00,66,5.8,0.0,-1.0,10.7,6.1,17301
2019-07-16T00:00+00:00,66,4.2,-1.0,-1.0,11.4,5.1,17301
2019-07-17T00:00+00:00,66,4.7,0.3,-1.0,13.3,6.2,17301
2019-07-18T00:00+00:00,66,6.3,-1.0,-1.0,11.8,7.1,17301
2019-07-19T00:00+00:00,66,5.4,-1.0,-1.0,12.9,7.2,17301
2019-07-20T00:00+00:00,66,6.3,4.4,-1.0,14.4,8.2,17301
2019-07-21T00:00+00:00,66,8.6,0.0,-1.0,13.5,9.7,17301
2019-07-22T00:00+00:00,66,7.2,-1.0,-1.0,15.3,8.8,17301
2019-07-23T00:00+00:00,66,7.0,-1.0,-1.0,16.9,9.0,17301
2019-07-24T00:00+00:00,66,10.0,-1.0,-1.0,19.3,12.3,17301
2019-07-25T00:00+00:00,66,11.9,1.1,-1.0,19.1,13.7,17301
2019-07-26T00:00+00:00,66,10.8,14.6,-1.0,18.1,11.6,17301
2019-07-27T00:00+00:00,66,7.5,6.2,-1.0,15.2,9.2,17301
2019-07-28T00:00+00:00,66,8.6,6.3,-1.0,10.8,8.9,17301
2019-07-29T00:00+00:00,66,9.0,-1.0,-1.0,13.5,8.9,17301
2019-07-30T00:00+00:00,66,8.1,22.2,-1.0,14.5,8.9,17301
2019-07-31T00:00+00:00,66,7.4,0.0,-1.0,10.9,8.1,17301
2019-08-01T00:00+00:00,66,6.7,5.6,-1.0,13.8,7.2,17301
2019-08-02T00:00+00:00,66,8.3,1.1,-1.0,12.0,8.4,17301
2019-08-03T00:00+00:00,66,5.9,-1.0,-1.0,10.0,6.2,17301
2019-08-04T00:00+00:00,66,2.6,-1.0,-1.0,11.2,4.3,17301
2019-08-05T00:00+00:00,66,5.9,0.0,-1.0,13.2,7.7,17301
2019-08-06T00:00+00:00,66,9.2,22.0,-1.0,12.9,9.7,17301
2019-08-07T00:00+00:00,66,6.2,10.0,-1.0,11.3,7.3,17301
2019-08-08T00:00+00:00,66,7.1,-1.0,-1.0,12.8,7.6,17301
2019-08-09T00:00+00:00,66,6.6,-1.0,-1.0,15.9,8.4,17301
2019-08-10T00:00+00:00,66,9.8,0.2,-1.0,16.6,11.5,17301
2019-08-11T00:00+00:00,66,12.2,0.8,-1.0,16.9,11.8,17301
2019-08-12T00:00+00:00,66,8.0,23.6,-1.0,14.0,8.5,17301
2019-08-13T00:00+00:00,66,4.4,10.6,-1.0,7.2,5.2,17301
2019-08-14T00:00+00:00,66,4.3,-1.0,-1.0,8.5,4.2,17301
2019-08-15T00:00+00:00,66,1.7,5.5,-1.0,10.4,3.6,17301
2019-08-16T00:00+00:00,66,6.0,-1.0,-1.0,10.5,5.9,17301
2019-08-17T00:00+00:00,66,4.3,-1.0,-1.0,12.8,6.1,17301
2019-08-18T00:00+00:00,66,7.6,-1.0,-1.0,16.4,9.5,17301
2019-08-19T00:00+00:00,66,8.0,4.7,-1.0,14.2,9.8,17301
2019-08-20T00:00+00:00,66,8.1,19.0,-1.0,12.4,8.6,17301
2019-08-21T00:00+00:00,66,6.5,0.6,-1.0,9.4,6.2,17301
2019-08-22T00:00+00:00,66,6.8,-1.0,-1.0,12.8,7.1,17301
2019-08-23T00:00+00:00,66,6.1,6.0,-1.0,12.5,7.4,17301
2019-08-24T00:00+00:00,66,6.4,0.0,-1.0,13.9,8.0,17301
2019-08-25T00:00+00:00,66,8.0,1.3,-1.0,14.1,9.1,17301
2019-08-26T00:00+00:00,66,7.1,4.8,-1.0,13.1,8.2,17301
2019-08-27T00:00+00:00,66,4.7,-1.0,-1.0,13.9,6.8,17301
2019-08-28T00:00+00:00,66,8.0,2.5,-1.0,15.1,9.6,17301
2019-08-29T00:00+00:00,66,9.6,0.0,-1.0,12.5,9.9,17301
2019-08-30T00:00+00:00,66,6.2,-1.0,-1.0,13.8,7.6,17301
2019-08-31T00:00+00:00,66,7.0,0.0,-1.0,14.2,8.6,17301
2019-09-01T00:00+00:00,66,7.1,4.4,-1.0,13.9,8.3,17301
2019-09-02T00:00+00:00,66,8.2,4.5,-1.0,9.7,7.9,17301
2019-09-03T00:00+00:00,66,4.2,-1.0,-1.0,9.2,3.5,17301
2019-09-04T00:00+00:00,66,2.5,-1.0,-1.0,12.3,4.8,17301
2019-09-05T00:00+00:00,66,4.0,12.2,-1.0,8.8,4.4,17301
2019-09-06T00:00+00:00,66,0.4,14.6,-1.0,3.1,0.7,17301
2019-09-07T00:00+00:00,66,2.8,4.8,-1.0,4.7,2.8,17301
2019-09-08T00:00+00:00,66,0.0,34.4,-1.0,1.8,0.0,17301
2019-09-09T00:00+00:00,66,0.2,0.6,15.0,3.6,0.1,17301
2019-09-10T00:00+00:00,66,-0.4,-1.0,-1.0,6.1,1.0,17301
2019-09-11T00:00+00:00,66,1.2,0.0,-1.0,8.6,2.6,17301
2019-09-12T00:00+00:00,66,4.9,-1.0,-1.0,10.7,5.2,17301
2019-09-13T00:00+00:00,66,3.5,-1.0,-1.0,12.2,5.7,17301
2019-09-14T00:00+00:00,66,4.6,-1.0,-1.0,13.1,6.5,17301
2019-09-15T00:00+00:00,66,4.9,-1.0,-1.0,13.8,7.1,17301
2019-09-16T00:00+00:00,66,5.4,-1.0,-1.0,13.2,7.2,17301
2019-09-17T00:00+00:00,66,7.0,0.0,-1.0,11.9,8.2,17301
2019-09-18T00:00+00:00,66,3.5,-1.0,-1.0,8.9,5.1,17301
2019-09-19T00:00+00:00,66,3.5,-1.0,-1.0,7.5,3.8,17301
2019-09-20T00:00+00:00,66,-1.5,-1.0,-1.0,6.4,0.1,17301
2019-09-21T00:00+00:00,66,1.4,-1.0,-1.0,10.8,3.5,17301
2019-09-22T00:00+00:00,66,3.4,-1.0,-1.0,10.3,5.1,17301
2019-09-23T00:00+00:00,66,1.4,20.4,-1.0,5.7,2.1,17301
2019-09-24T00:00+00:00,66,0.5,0.0,-1.0,7.0,1.3,17301
2019-09-25T00:00+00:00,66,3.5,5.3,-1.0,7.4,4.2,17301
2019-09-26T00:00+00:00,66,2.2,0.1,-1.0,6.1,2.7,17301
2019-09-27T00:00+00:00,66,3.0,-1.0,-1.0,10.2,4.5,17301
2019-09-28T00:00+00:00,66,4.5,-1.0,-1.0,8.8,5.5,17301
2019-09-29T00:00+00:00,66,1.7,-1.0,-1.0,9.8,3.3,17301
2019-09-30T00:00+00:00,66,3.8,-1.0,-1.0,9.8,5.8,17301
2019-10-01T00:00+00:00,66,1.9,8.6,-1.0,9.6,3.9,17301
2019-10-02T00:00+00:00,66,4.0,1.3,-1.0,6.8,4.1,17301
2019-10-03T00:00+00:00,66,-2.3,-1.0,-1.0,1.6,-2.3,17301
2019-10-04T00:00+00:00,66,-4.0,1.2,-1.0,2.4,-2.7,17301
2019-10-05T00:00+00:00,66,0.6,1.7,-1.0,3.2,0.6,17301
2019-10-06T00:00+00:00,66,0.3,6.7,-1.0,3.9,0.2,17301
2019-10-07T00:00+00:00,66,0.3,0.3,-1.0,2.4,0.4,17301
2019-10-08T00:00+00:00,66,-2.2,-1.0,-1.0,6.6,-1.5,17301
2019-10-09T00:00+00:00,66,4.0,5.3,-1.0,6.1,1.2,17301
2019-10-10T00:00+00:00,66,-1.9,-1.0,-1.0,2.3,-1.4,17301
2019-10-11T00:00+00:00,66,-2.4,-1.0,-1.0,6.7,-0.7,17301
2019-10-12T00:00+00:00,66,1.6,-1.0,-1.0,10.0,4.1,17301
2019-10-13T00:00+00:00,66,3.4,-1.0,-1.0,12.6,6.2,17301
2019-10-14T00:00+00:00,66,4.5,-1.0,-1.0,12.5,7.0,17301
2019-10-15T00:00+00:00,66,-0.4,10.8,-1.0,6.9,3.2,17301
2019-10-16T00:00+00:00,66,-0.1,-1.0,-1.0,5.8,0.2,17301
2019-10-17T00:00+00:00,66,-0.9,-1.0,-1.0,7.5,1.6,17301
2019-10-18T00:00+00:00,66,-1.4,-1.0,-1.0,6.1,1.3,17301
2019-10-19T00:00+00:00,66,0.6,0.0,-1.0,6.8,3.2,17301
2019-10-20T00:00+00:00,66,6.9,0.1,-1.0,9.7,7.9,17301
2019-10-21T00:00+00:00,66,5.7,5.2,-1.0,10.0,7.3,17301
2019-10-22T00:00+00:00,66,4.1,-1.0,-1.0,10.8,6.2,17301
2019-10-23T00:00+00:00,66,0.3,-1.0,-1.0,10.1,4.7,17301
2019-10-24T00:00+00:00,66,3.0,0.2,-1.0,9.7,6.7,17301
2019-10-25T00:00+00:00,66,2.1,-1.0,-1.0,9.1,4.2,17301
2019-10-26T00:00+00:00,66,1.9,-1.0,-1.0,11.5,5.4,17301
2019-10-27T00:00+00:00,66,0.3,0.8,-1.0,9.9,5.5,17301
2019-10-28T00:00+00:00,66,2.7,7.4,-1.0,6.3,4.6,17301
2019-10-29T00:00+00:00,66,4.6,4.0,-1.0,5.6,3.9,17301
2019-10-30T00:00+00:00,66,0.4,3.3,-1.0,2.4,0.4,17301
2019-10-31T00:00+00:00,66,1.6,0.1,-1.0,3.5,0.8,17301
2019-11-01T00:00+00:00,66,,-1.0,-1.0,4.5,-0.1,17301
2019-11-02T00:00+00:00,66,,0.3,-1.0,5.6,1.3,17301
2019-11-03T00:00+00:00,66,,13.0,-1.0,4.2,1.5,17301
2019-11-04T00:00+00:00,66,,9.0,7.0,0.4,-2.7,17301
2019-11-05T00:00+00:00,66,,13.0,8.0,0.3,-1.6,17301
2019-11-06T00:00+00:00,66,,0.0,15.0,-3.1,-5.8,17301
2019-11-07T00:00+00:00,66,,4.0,-1.0,-2.5,-6.6,17301
2019-11-08T00:00+00:00,66,,10.0,5.0,-0.2,-2.6,17301
2019-11-09T00:00+00:00,66,,0.5,10.0,-4.1,-7.7,17301
2019-11-10T00:00+00:00,66,,-1.0,1.0,-4.8,-9.1,17301
2019-11-11T00:00+00:00,66,,3.5,-1.0,-2.1,-8.6,17301
2019-11-12T00:00+00:00,66,,37.5,6.0,-3.4,-4.8,17301
2019-11-13T00:00+00:00,66,,4.5,50.0,-5.6,-6.8,17301
2019-11-14T00:00+00:00,66,,5.6,5.0,-6.1,-11.5,17301
2019-11-15T00:00+00:00,66,,34.6,10.0,-0.8,-3.1,17301
2019-11-16T00:00+00:00,66,,22.5,39.0,-1.3,-3.2,17301
2019-11-17T00:00+00:00,66,,15.6,25.0,0.1,-3.7,17301
2019-11-18T00:00+00:00,66,,0.2,10.0,-2.7,-6.7,17301
2019-11-19T00:00+00:00,66,,0.0,1.0,0.1,-4.2,17301
2019-11-20T00:00+00:00,66,,-1.0,-1.0,1.0,-1.6,17301
2019-11-21T00:00+00:00,66,,-1.0,-1.0,-0.5,-3.6,17301
2019-11-22T00:00+00:00,66,,-1.0,-1.0,-1.4,-5.2,17301
2019-11-23T00:00+00:00,66,,2.0,-1.0,2.2,0.5,17301
2019-11-24T00:00+00:00,66,,0.7,-1.0,3.8,1.9,17301
2019-11-25T00:00+00:00,66,,-1.0,-1.0,3.5,0.6,17301
2019-11-26T00:00+00:00,66,,-1.0,-1.0,1.5,-1.5,17301
2019-11-27T00:00+00:00,66,,0.0,-1.0,1.5,-1.6,17301
2019-11-28T00:00+00:00,66,,0.9,-1.0,-0.4,-3.0,17301
2019-11-29T00:00+00:00,66,,6.0,1.0,-1.3,-3.9,17301
2019-11-30T00:00+00:00,66,,0.1,15.0,-5.7,-9.2,17301
2019-12-01T00:00+00:00,66,-9.5,4.5,-1.0,-3.7,-8.9,17301
2019-12-02T00:00+00:00,66,-2.4,1.0,10.0,-2.7,-4.5,17301
2019-12-03T00:00+00:00,66,-13.8,-1.0,3.0,-8.1,-12.3,17301
2019-12-04T00:00+00:00,66,-8.3,-1.0,-1.0,-1.0,-6.2,17301
2019-12-05T00:00+00:00,66,-3.9,-1.0,-1.0,1.4,-1.9,17301
2019-12-06T00:00+00:00,66,-6.4,0.0,-1.0,-0.8,-3.8,17301
2019-12-07T00:00+00:00,66,-6.4,0.0,-1.0,-0.2,-3.9,17301
2019-12-08T00:00+00:00,66,-7.6,-1.0,-1.0,-0.5,-5.7,17301
2019-12-09T00:00+00:00,66,-3.4,5.7,-1.0,-1.7,-4.5,17301
2019-12-10T00:00+00:00,66,-6.2,0.4,6.0,-8.0,-12.2,17301
2019-12-11T00:00+00:00,66,-14.0,0.6,1.0,-5.4,-12.3,17301
2019-12-12T00:00+00:00,66,-7.3,1.2,2.0,-5.9,-10.6,17301
2019-12-13T00:00+00:00,66,-13.2,0.5,3.0,-8.0,-11.6,17301
2019-12-14T00:00+00:00,66,-9.5,0.5,2.0,-2.5,-8.5,17301
2019-12-15T00:00+00:00,66,-4.5,-1.0,1.0,-0.4,-3.2,17301
2019-12-16T00:00+00:00,66,-4.8,-1.0,-1.0,-0.3,-3.4,17301
2019-12-17T00:00+00:00,66,-3.3,0.0,-1.0,1.9,-1.9,17301
2019-12-18T00:00+00:00,66,1.8,-1.0,-1.0,3.0,0.4,17301
2019-12-19T00:00+00:00,66,-2.2,0.0,-1.0,1.8,-1.2,17301
2019-12-20T00:00+00:00,66,1.4,0.5,-1.0,3.4,1.8,17301
2019-12-21T00:00+00:00,66,-1.6,17.0,2.0,-0.7,-4.8,17301
2019-12-22T00:00+00:00,66,-7.5,10.5,19.0,-3.2,-5.9,17301
2019-12-23T00:00+00:00,66,-4.8,4.7,12.0,-3.4,-4.6,17301
2019-12-24T00:00+00:00,66,-9.4,10.4,2.0,-3.7,-8.3,17301
2019-12-25T00:00+00:00,66,-3.9,5.0,16.0,-2.6,-4.5,17301
2019-12-26T00:00+00:00,66,-9.5,0.7,11.0,-6.4,-10.1,17301
2019-12-27T00:00+00:00,66,-6.9,1.2,3.0,-3.0,-5.1,17301
2019-12-28T00:00+00:00,66,-5.4,-1.0,2.0,-6.7,-10.9,17301
2019-12-29T00:00+00:00,66,-13.7,-1.0,-1.0,-7.0,-11.7,17301
2019-12-30T00:00+00:00,66,-11.3,-1.0,-1.0,-2.8,-7.7,17301
2019-12-31T00:00+00:00,66,-7.5,-1.0,-1.0,-0.1,-2.6,17301
2020-01-01T00:00+00:00,66,-10.1,-1.0,-1.0,-1.1,-4.9,17301
2020-01-02T00:00+00:00,66,-7.5,-1.0,-1.0,0.5,-3.1,17301
2020-01-03T00:00+00:00,66,-7.9,0.5,-1.0,-0.1,-4.5,17301
2020-01-04T00:00+00:00,66,-7.2,8.3,1.0,-1.8,-4.5,17301
2020-01-05T00:00+00:00,66,-6.8,-1.0,10.0,-6.4,-9.1,17301
2020-01-06T00:00+00:00,66,-12.0,-1.0,-1.0,-3.3,-9.3,17301
2020-01-07T00:00+00:00,66,-7.0,-1.0,-1.0,-3.2,-6.7,17301
2020-01-08T00:00+00:00,66,-11.3,-1.0,-1.0,-3.0,-9.2,17301
2020-01-09T00:00+00:00,66,-2.6,-1.0,-1.0,3.0,-0.7,17301
2020-01-10T00:00+00:00,66,-7.6,-1.0,-1.0,-1.5,-4.8,17301
2020-01-11T00:00+00:00,66,-8.7,-1.0,-1.0,-4.9,-7.5,17301
2020-01-12T00:00+00:00,66,-11.1,-1.0,-1.0,-2.1,-8.0,17301
2020-01-13T00:00+00:00,66,-7.3,-1.0,-1.0,-0.7,-4.4,17301
2020-01-14T00:00+00:00,66,-7.7,-1.0,-1.0,-0.9,-5.5,17301
2020-01-15T00:00+00:00,66,-3.5,-1.0,-1.0,2.5,-1.4,17301
2020-01-16T00:00+00:00,66,-7.9,-1.0,-1.0,-1.4,-5.7,17301
2020-01-17T00:00+00:00,66,-9.6,2.4,-1.0,-2.7,-5.8,17301
2020-01-18T00:00+00:00,66,-8.7,0.9,6.0,-5.2,-6.3,17301
2020-01-19T00:00+00:00,66,-13.9,0.2,3.0,-9.2,-12.1,17301
2020-01-20T00:00+00:00,66,-18.4,-1.0,2.0,-11.5,-16.2,17301
2020-01-21T00:00+00:00,66,-12.6,-1.0,-1.0,-3.5,-10.8,17301
2020-01-22T00:00+00:00,66,-5.3,-1.0,-1.0,0.9,-3.4,17301
2020-01-23T00:00+00:00,66,-7.0,-1.0,-1.0,0.2,-4.4,17301
2020-01-24T00:00+00:00,66,-6.4,-1.0,-1.0,0.5,-3.6,17301
2020-01-25T00:00+00:00,66,-3.4,-1.0,-1.0,-0.5,-3.0,17301
2020-01-26T00:00+00:00,66,-7.2,-1.0,-1.0,-2.4,-5.4,17301
2020-01-27T00:00+00:00,66,-8.8,0.2,-1.0,-2.9,-6.6,17301
2020-01-28T00:00+00:00,66,-5.7,7.0,1.0,-2.3,-5.7,17301
2020-01-29T00:00+00:00,66,-7.7,7.5,12.0,-5.8,-7.6,17301
2020-01-30T00:00+00:00,66,-9.5,0.6,16.0,-3.8,-8.9,17301
2020-01-31T00:00+00:00,66,-3.5,-1.0,2.0,2.0,-2.8,17301
2020-02-01T00:00+00:00,66,-7.0,0.1,-1.0,1.6,-3.6,17301
2020-02-02T00:00+00:00,66,-4.5,7.0,1.0,1.6,-2.3,17301
2020-02-03T00:00+00:00,66,1.2,7.0,-1.0,3.1,1.8,17301
2020-02-04T00:00+00:00,66,0.0,11.5,-1.0,-1.7,-8.8,17301
2020-02-05T00:00+00:00,66,-9.0,0.1,19.0,-8.7,-9.6,17301
2020-02-06T00:00+00:00,66,-16.1,-1.0,2.0,-7.8,-14.2,17301
2020-02-07T00:00+00:00,66,-10.1,-1.0,-1.0,-2.5,-8.0,17301
2020-02-08T00:00+00:00,66,-6.9,-1.0,-1.0,0.1,-4.4,17301
2020-02-09T00:00+00:00,66,-8.3,-1.0,-1.0,-0.3,-5.7,17301
2020-02-10T00:00+00:00,66,-4.9,3.8,-1.0,-0.6,-4.3,17301
2020-02-11T00:00+00:00,66,-2.9,2.9,5.0,-1.8,-4.2,17301
2020-02-12T00:00+00:00,66,-8.0,0.1,3.0,-5.9,-7.8,17301
2020-02-13T00:00+00:00,66,-12.2,4.0,1.0,-4.9,-10.4,17301
2020-02-14T00:00+00:00,66,-5.9,1.5,7.0,-2.6,-5.5,17301
2020-02-15T00:00+00:00,66,-11.1,-1.0,3.0,-0.1,-7.8,17301
2020-02-16T00:00+00:00,66,-4.6,-1.0,-1.0,4.3,-1.0,17301
2020-02-17T00:00+00:00,66,0.1,0.7,-1.0,4.3,0.9,17301
2020-02-18T00:00+00:00,66,-5.0,-1.0,1.0,-2.2,-5.8,17301
2020-02-19T00:00+00:00,66,-11.7,2.5,-1.0,-5.1,-9.8,17301
2020-02-20T00:00+00:00,66,-11.9,-1.0,5.0,-4.0,-10.5,17301
2020-02-21T00:00+00:00,66,-6.2,0.0,-1.0,-0.7,-4.0,17301
2020-02-22T00:00+00:00,66,-6.2,-1.0,-1.0,1.5,-4.7,17301
2020-02-23T00:00+00:00,66,-1.4,0.2,-1.0,5.5,1.1,17301
2020-02-24T00:00+00:00,66,2.4,0.0,-1.0,6.1,2.7,17301
2020-02-25T00:00+00:00,66,-2.3,1.6,-1.0,2.0,-0.9,17301
2020-02-26T00:00+00:00,66,-7.6,0.1,5.0,-4.1,-8.1,17301
2020-02-27T00:00+00:00,66,-10.2,7.9,1.0,-7.6,-10.8,17301
2020-02-28T00:00+00:00,66,-9.2,0.7,15.0,-7.1,-10.1,17301
2020-02-29T00:00+00:00,66,-10.5,-1.0,1.0,-3.3,-9.4,17301
2020-03-01T00:00+00:00,66,-5.1,0.1,-1.0,0.2,-4.7,17301
2020-03-02T00:00+00:00,66,-8.7,4.7,1.0,-2.7,-7.5,17301
2020-03-03T00:00+00:00,66,-4.3,1.3,8.0,-3.5,-6.5,17301
2020-03-04T00:00+00:00,66,-11.3,0.0,4.0,-6.8,-10.2,17301
2020-03-05T00:00+00:00,66,-11.7,3.1,-1.0,-5.1,-10.2,17301
2020-03-06T00:00+00:00,66,-6.5,0.0,5.0,-2.2,-6.0,17301
2020-03-07T00:00+00:00,66,-6.1,0.1,-1.0,-4.0,-5.8,17301
2020-03-08T00:00+00:00,66,-14.3,-1.0,1.0,-5.6,-11.9,17301
2020-03-09T00:00+00:00,66,-6.3,1.1,-1.0,-3.1,-5.4,17301
2020-03-10T00:00+00:00,66,-10.1,9.1,1.0,-4.4,-8.6,17301
2020-03-11T00:00+00:00,66,-0.3,0.1,12.0,4.4,-0.4,17301
2020-03-12T00:00+00:00,66,-1.1,0.1,-1.0,7.1,0.9,17301
2020-03-13T00:00+00:00,66,0.9,0.0,-1.0,1.4,-2.2,17301
2020-03-14T00:00+00:00,66,-8.8,0.1,-1.0,-3.0,-7.6,17301
2020-03-15T00:00+00:00,66,-10.2,-1.0,1.0,-1.6,-8.5,17301
2020-03-16T00:00+00:00,66,-7.6,-1.0,-1.0,1.3,-5.5,17301
2020-03-17T00:00+00:00,66,-4.6,-1.0,-1.0,2.9,-2.5,17301
2020-03-18T00:00+00:00,66,-3.2,-1.0,-1.0,3.1,-1.8,17301
2020-03-19T00:00+00:00,66,-3.8,-1.0,-1.0,3.6,-1.8,17301
2020-03-20T00:00+00:00,66,-4.3,-1.0,-1.0,2.7,-2.6,17301
2020-03-21T00:00+00:00,66,-2.2,-1.0,-1.0,2.6,-1.1,17301
2020-03-22T00:00+00:00,66,-2.4,0.0,-1.0,-0.3,-3.0,17301
2020-03-23T00:00+00:00,66,-13.2,-1.0,-1.0,-5.8,-11.8,17301
2020-03-24T00:00+00:00,66,-16.3,-1.0,-1.0,-7.5,-14.8,17301
2020-03-25T00:00+00:00,66,-13.8,-1.0,-1.0,-7.0,-12.3,17301
2020-03-26T00:00+00:00,66,-13.8,0.0,-1.0,-5.1,-12.2,17301
2020-03-27T00:00+00:00,66,-3.4,0.0,-1.0,1.5,-2.1,17301
2020-03-28T00:00+00:00,66,-5.1,-1.0,-1.0,2.3,-3.3,17301
2020-03-29T00:00+00:00,66,-2.5,2.3,-1.0,1.1,-2.2,17301
2020-03-30T00:00+00:00,66,-5.5,3.6,4.0,-3.3,-6.5,17301
2020-03-31T00:00+00:00,66,-17.3,-1.0,5.0,-9.1,-15.2,17301
2020-04-01T00:00+00:00,66,-15.8,-1.0,-1.0,-4.6,-13.3,17301
2020-04-02T00:00+00:00,66,-9.6,-1.0,-1.0,-1.0,-7.1,17301
2020-04-03T00:00+00:00,66,-4.4,-1.0,-1.0,0.2,-3.8,17301
2020-04-04T00:00+00:00,66,-8.6,-1.0,-1.0,-0.3,-6.6,17301
2020-04-05T00:00+00:00,66,-7.0,-1.0,-1.0,2.7,-4.1,17301
2020-04-06T00:00+00:00,66,-5.0,-1.0,-1.0,3.8,-2.6,17301
2020-04-07T00:00+00:00,66,-3.6,-1.0,-1.0,4.5,-1.5,17301
2020-04-08T00:00+00:00,66,-2.3,-1.0,-1.0,5.1,-0.6,17301
2020-04-09T00:00+00:00,66,-1.6,-1.0,-1.0,4.8,-0.1,17301
2020-04-10T00:00+00:00,66,-2.1,-1.0,-1.0,5.1,-0.1,17301
2020-04-11T00:00+00:00,66,-2.0,-1.0,-1.0,5.5,0.1,17301
2020-04-12T00:00+00:00,66,-1.1,-1.0,-1.0,5.8,0.9,17301
2020-04-13T00:00+00:00,66,-0.3,1.5,-1.0,5.8,1.0,17301
2020-04-14T00:00+00:00,66,-1.8,-1.0,1.0,1.7,-2.2,17301
2020-04-15T00:00+00:00,66,-7.1,-1.0,-1.0,2.8,-5.9,17301
2020-04-16T00:00+00:00,66,-0.1,-1.0,-1.0,7.3,1.7,17301
2020-04-17T00:00+00:00,66,0.0,-1.0,-1.0,7.8,1.9,17301
2020-04-18T00:00+00:00,66,2.3,-1.0,-1.0,8.8,3.6,17301
2020-04-19T00:00+00:00,66,1.5,0.5,-1.0,7.9,2.9,17301
2020-04-20T00:00+00:00,66,3.3,0.3,-1.0,6.4,3.5,17301
2020-04-21T00:00+00:00,66,3.5,-1.0,-1.0,8.6,4.3,17301
2020-04-22T00:00+00:00,66,-2.0,-1.0,-1.0,5.7,-0.1,17301
2020-04-23T00:00+00:00,66,-1.9,-1.0,-1.0,7.0,0.0,17301
2020-04-24T00:00+00:00,66,-0.1,-1.0,-1.0,6.9,1.3,17301
2020-04-25T00:00+00:00,66,0.8,0.0,-1.0,6.0,1.9,17301
2020-04-26T00:00+00:00,66,2.4,2.5,-1.0,7.9,3.0,17301
2020-04-27T00:00+00:00,66,1.8,0.9,-1.0,4.7,2.5,17301
2020-04-28T00:00+00:00,66,0.8,4.5,-1.0,6.3,2.3,17301
2020-04-29T00:00+00:00,66,0.2,1.3,3.0,3.4,0.3,17301
2020-04-30T00:00+00:00,66,-2.0,9.5,-1.0,4.0,-0.7,17301
2020-05-01T00:00+00:00,66,-3.1,3.7,5.0,3.0,-2.6,17301
2020-05-02T00:00+00:00,66,-0.1,4.4,2.0,3.2,-0.2,17301
2020-05-03T00:00+00:00,66,-5.9,-1.0,4.0,1.3,-4.9,17301
2020-05-04T00:00+00:00,66,0.1,-1.0,-1.0,7.1,0.9,17301
2020-05-05T00:00+00:00,66,3.6,14.4,-1.0,5.1,2.9,17301
2020-05-06T00:00+00:00,66,1.1,0.2,-1.0,5.0,1.2,17301
2020-05-07T00:00+00:00,66,-3.1,-1.0,-1.0,7.0,-1.6,17301
2020-05-08T00:00+00:00,66,2.7,-1.0,-1.0,10.9,4.2,17301
2020-05-09T00:00+00:00,66,4.3,0.3,-1.0,12.0,5.8,17301
2020-05-10T00:00+00:00,66,5.4,2.0,-1.0,10.1,5.9,17301
2020-05-11T00:00+00:00,66,4.6,5.8,-1.0,7.7,4.5,17301
2020-05-12T00:00+00:00,66,-2.4,0.3,2.0,4.2,-2.2,17301
2020-05-13T00:00+00:00,66,3.8,1.5,-1.0,7.1,4.3,17301
2020-05-14T00:00+00:00,66,2.1,7.9,-1.0,8.7,3.2,17301
2020-05-15T00:00+00:00,66,3.0,2.0,-1.0,5.8,2.6,17301
2020-05-16T00:00+00:00,66,-0.3,1.8,-1.0,5.2,0.4,17301
2020-05-17T00:00+00:00,66,4.0,1.3,-1.0,8.3,4.0,17301
2020-05-18T00:00+00:00,66,2.1,-1.0,-1.0,9.9,2.9,17301
2020-05-19T00:00+00:00,66,5.5,0.4,-1.0,9.6,5.8,17301
2020-05-20T00:00+00:00,66,3.1,0.2,-1.0,7.0,4.1,17301
2020-05-21T00:00+00:00,66,2.4,-1.0,-1.0,9.0,3.0,17301
2020-05-22T00:00+00:00,66,2.4,-1.0,-1.0,10.5,4.0,17301
2020-05-23T00:00+00:00,66,7.4,1.0,-1.0,12.9,6.3,17301
2020-05-24T00:00+00:00,66,-0.9,-1.0,-1.0,4.4,-0.4,17301
2020-05-25T00:00+00:00,66,2.2,-1.0,-1.0,6.5,2.7,17301
2020-05-26T00:00+00:00,66,1.7,-1.0,-1.0,6.2,2.0,17301
2020-05-27T00:00+00:00,66,-2.7,-1.0,-1.0,6.0,-1.4,17301
2020-05-28T00:00+00:00,66,0.6,0.4,-1.0,5.8,1.7,17301
2020-05-29T00:00+00:00,66,-0.5,-1.0,-1.0,5.5,-0.3,17301
2020-05-30T00:00+00:00,66,-1.9,-1.0,-1.0,4.1,-0.7,17301
2020-05-31T00:00+00:00,66,-0.1,-1.0,-1.0,5.8,0.4,17301
2020-06-01T00:00+00:00,66,-0.5,-1.0,-1.0,9.1,1.0,17301
2020-06-02T00:00+00:00,66,2.2,-1.0,-1.0,9.4,3.3,17301
2020-06-03T00:00+00:00,66,2.1,-1.0,-1.0,10.4,3.4,17301
2020-06-04T00:00+00:00,66,4.1,19.9,-1.0,8.7,5.1,17301
2020-06-05T00:00+00:00,66,0.3,0.4,-1.0,6.4,0.6,17301
2020-06-06T00:00+00:00,66,4.4,0.0,-1.0,9.6,5.1,17301
